
===== capture start 2026-09-18 12:14:52 port=COM12 =====
[13:21:05] I (4921331) status_manager: status published online=1 usb_hid_ready=1
[13:21:15] I (4931331) status_manager: status published online=1 usb_hid_ready=1
[13:21:25] I (4941331) status_manager: status published online=1 usb_hid_ready=1
[13:21:35] I (4951331) status_manager: status published online=1 usb_hid_ready=1
[13:21:45] I (4961331) status_manager: status published online=1 usb_hid_ready=1
[13:21:55] I (4971331) status_manager: status published online=1 usb_hid_ready=1
[13:22:05] I (4981331) status_manager: status published online=1 usb_hid_ready=1
[13:22:15] I (4991331) status_manager: status published online=1 usb_hid_ready=1
[13:22:25] I (5001331) status_manager: status published online=1 usb_hid_ready=1
[13:22:35] I (5011331) status_manager: status published online=1 usb_hid_ready=1
[13:22:45] I (5021331) status_manager: status published online=1 usb_hid_ready=1
[13:22:55] I (5031331) status_manager: status published online=1 usb_hid_ready=1
[13:23:05] I (5041331) status_manager: status published online=1 usb_hid_ready=1
[13:23:15] I (5051331) status_manager: status published online=1 usb_hid_ready=1
[13:23:25] I (5061331) status_manager: status published online=1 usb_hid_ready=1
[13:23:35] I (5071331) status_manager: status published online=1 usb_hid_ready=1
[13:23:45] I (5081331) status_manager: status published online=1 usb_hid_ready=1
[13:23:55] I (5091331) status_manager: status published online=1 usb_hid_ready=1
[13:24:05] I (5101331) status_manager: status published online=1 usb_hid_ready=1
[13:24:15] I (5111331) status_manager: status published online=1 usb_hid_ready=1
[13:24:25] I (5121331) status_manager: status published online=1 usb_hid_ready=1
[13:24:35] I (5131331) status_manager: status published online=1 usb_hid_ready=1
[13:24:45] I (5141331) status_manager: status published online=1 usb_hid_ready=1
[13:24:55] I (5151331) status_manager: status published online=1 usb_hid_ready=1
[13:25:05] I (5161331) status_manager: status published online=1 usb_hid_ready=1
[13:25:15] I (5171331) status_manager: status published online=1 usb_hid_ready=1
[13:25:25] I (5181331) status_manager: status published online=1 usb_hid_ready=1
[13:25:35] I (5191331) status_manager: status published online=1 usb_hid_ready=1
[13:25:45] I (5201331) status_manager: status published online=1 usb_hid_ready=1
[13:25:55] I (5211331) status_manager: status published online=1 usb_hid_ready=1
[13:26:05] I (5221331) status_manager: status published online=1 usb_hid_ready=1
[13:26:15] I (5231331) status_manager: status published online=1 usb_hid_ready=1
[13:26:25] I (5241331) status_manager: status published online=1 usb_hid_ready=1
[13:26:35] I (5251331) status_manager: status published online=1 usb_hid_ready=1
[13:26:45] I (5261331) status_manager: status published online=1 usb_hid_ready=1
[13:26:55] I (5271331) status_manager: status published online=1 usb_hid_ready=1
[13:27:05] I (5281331) status_manager: status published online=1 usb_hid_ready=1
[13:27:15] I (5291331) status_manager: status published online=1 usb_hid_ready=1
[13:27:25] I (5301331) status_manager: status published online=1 usb_hid_ready=1
[13:27:35] I (5311331) status_manager: status published online=1 usb_hid_ready=1
[13:27:45] I (5321331) status_manager: status published online=1 usb_hid_ready=1
[13:27:55] I (5331331) status_manager: status published online=1 usb_hid_ready=1
[13:28:05] I (5341331) status_manager: status published online=1 usb_hid_ready=1
[13:28:15] I (5351331) status_manager: status published online=1 usb_hid_ready=1
[13:28:25] I (5361331) status_manager: status published online=1 usb_hid_ready=1
[13:28:35] I (5371331) status_manager: status published online=1 usb_hid_ready=1
[13:28:45] I (5381331) status_manager: status published online=1 usb_hid_ready=1
[13:28:55] I (5391331) status_manager: status published online=1 usb_hid_ready=1
[13:29:05] I (5401331) status_manager: status published online=1 usb_hid_ready=1
[13:29:15] I (5411331) status_manager: status published online=1 usb_hid_ready=1
[13:29:25] I (5421331) status_manager: status published online=1 usb_hid_ready=1
[13:29:35] I (5431331) status_manager: status published online=1 usb_hid_ready=1
[13:29:45] I (5441331) status_manager: status published online=1 usb_hid_ready=1
[13:29:55] I (5451331) status_manager: status published online=1 usb_hid_ready=1
[13:30:05] I (5461331) status_manager: status published online=1 usb_hid_ready=1
[13:30:15] I (5471331) status_manager: status published online=1 usb_hid_ready=1
[13:30:25] I (5481331) status_manager: status published online=1 usb_hid_ready=1
[13:30:35] I (5491331) status_manager: status published online=1 usb_hid_ready=1
[13:30:45] I (5501331) status_manager: status published online=1 usb_hid_ready=1
[13:30:55] I (5511331) status_manager: status published online=1 usb_hid_ready=1
[13:31:05] I (5521331) status_manager: status published online=1 usb_hid_ready=1
[13:31:15] I (5531331) status_manager: status published online=1 usb_hid_ready=1
[13:31:25] I (5541331) status_manager: status published online=1 usb_hid_ready=1
[13:31:35] I (5551331) status_manager: status published online=1 usb_hid_ready=1
[13:31:45] I (5561331) status_manager: status published online=1 usb_hid_ready=1
[13:31:55] I (5571331) status_manager: status published online=1 usb_hid_ready=1
[13:32:05] I (5581331) status_manager: status published online=1 usb_hid_ready=1
[13:32:15] I (5591331) status_manager: status published online=1 usb_hid_ready=1
[13:32:25] I (5601331) status_manager: status published online=1 usb_hid_ready=1
[13:32:35] I (5611331) status_manager: status published online=1 usb_hid_ready=1
[13:32:45] I (5621331) status_manager: status published online=1 usb_hid_ready=1
[13:32:55] I (5631331) status_manager: status published online=1 usb_hid_ready=1
[13:33:05] I (5641331) status_manager: status published online=1 usb_hid_ready=1
[13:33:15] I (5651331) status_manager: status published online=1 usb_hid_ready=1
[13:33:25] I (5661331) status_manager: status published online=1 usb_hid_ready=1
[13:33:35] I (5671331) status_manager: status published online=1 usb_hid_ready=1
[13:33:45] I (5681331) status_manager: status published online=1 usb_hid_ready=1
[13:33:55] I (5691331) status_manager: status published online=1 usb_hid_ready=1
[13:34:05] I (5701331) status_manager: status published online=1 usb_hid_ready=1
[13:34:15] I (5711331) status_manager: status published online=1 usb_hid_ready=1
[13:34:25] I (5721331) status_manager: status published online=1 usb_hid_ready=1
[13:34:35] I (5731331) status_manager: status published online=1 usb_hid_ready=1
[13:34:45] I (5741331) status_manager: status published online=1 usb_hid_ready=1
[13:34:55] I (5751331) status_manager: status published online=1 usb_hid_ready=1
[13:35:05] I (5761331) status_manager: status published online=1 usb_hid_ready=1
[13:35:15] I (5771331) status_manager: status published online=1 usb_hid_ready=1
[13:35:25] I (5781331) status_manager: status published online=1 usb_hid_ready=1
[13:35:35] I (5791331) status_manager: status published online=1 usb_hid_ready=1
[13:35:45] I (5801331) status_manager: status published online=1 usb_hid_ready=1
[13:35:55] I (5811331) status_manager: status published online=1 usb_hid_ready=1
[13:36:05] I (5821331) status_manager: status published online=1 usb_hid_ready=1
[13:36:15] I (5831331) status_manager: status published online=1 usb_hid_ready=1
[13:36:25] I (5841331) status_manager: status published online=1 usb_hid_ready=1
[13:36:35] I (5851331) status_manager: status published online=1 usb_hid_ready=1
[13:36:45] I (5861331) status_manager: status published online=1 usb_hid_ready=1
